stimulus,category,seed,block,epoch,pred_A,pred_B
13,B,64,6,4,0.11596361,0.88403654
14,B,64,6,4,0.49228367,0.50771636
1,A,64,7,4,0.89725405,0.10274605
2,A,64,7,4,0.89139396,0.108606026
3,A,64,7,4,0.891394,0.10860602
4,A,64,7,4,0.8912902,0.10870975
5,A,64,7,4,0.9099489,0.09005118
6,A,64,7,4,0.891394,0.10860602
7,A,64,7,4,0.5096089,0.4903909
8,B,64,7,4,0.102746055,0.89725405
9,B,64,7,4,0.10860605,0.89139396
10,B,64,7,4,0.10860605,0.89139396
11,B,64,7,4,0.0871088,0.9128913
12,B,64,7,4,0.11432864,0.88567144
13,B,64,7,4,0.10860604,0.89139396
14,B,64,7,4,0.49044707,0.5095528
1,A,64,8,4,0.903031,0.096969076
2,A,64,8,4,0.89713544,0.10286469
3,A,64,8,4,0.89713544,0.10286469
4,A,64,8,4,0.8970282,0.10297188
5,A,64,8,4,0.91636026,0.083639756
6,A,64,8,4,0.89713544,0.10286469
7,A,64,8,4,0.5110617,0.48893836
8,B,64,8,4,0.096969076,0.903031
9,B,64,8,4,0.10286469,0.89713544
10,B,64,8,4,0.10286469,0.89713544
11,B,64,8,4,0.08065146,0.91934854
12,B,64,8,4,0.108674444,0.89132565
13,B,64,8,4,0.102864705,0.8971354
14,B,64,8,4,0.48899767,0.51100254
1,A,64,9,4,0.9076632,0.09233685
2,A,64,9,4,0.90174073,0.09825935
3,A,64,9,4,0.90174073,0.09825936
4,A,64,9,4,0.90163076,0.098369345
5,A,64,9,4,0.92150295,0.07849698
6,A,64,9,4,0.90174073,0.09825935
7,A,64,9,4,0.5122371,0.48776305
8,B,64,9,4,0.09233686,0.90766317
9,B,64,9,4,0.098259345,0.9017408
10,B,64,9,4,0.098259345,0.9017408
11,B,64,9,4,0.075471856,0.92452806
12,B,64,9,4,0.10413903,0.89586097
13,B,64,9,4,0.09825935,0.90174073
14,B,64,9,4,0.48782477,0.5121753
1,A,64,10,4,0.9114605,0.08853961
2,A,64,10,4,0.9055169,0.09448303
3,A,64,10,4,0.9055169,0.09448303
4,A,64,10,4,0.9054047,0.09459538
5,A,64,10,4,0.9257199,0.07428005
6,A,64,10,4,0.9055169,0.09448304
7,A,64,10,4,0.5132072,0.48679283
8,B,64,10,4,0.088539615,0.9114605
9,B,64,10,4,0.09448303,0.9055169
10,B,64,10,4,0.09448303,0.9055169
11,B,64,10,4,0.07122472,0.92877525
12,B,64,10,4,0.10042005,0.8995799
13,B,64,10,4,0.09448303,0.905517
14,B,64,10,4,0.48685658,0.51314354
1,A,64,1,5,0.7444279,0.25557208
2,A,64,1,5,0.7438584,0.2561416
3,A,64,1,5,0.7408869,0.25911325
4,A,64,1,5,0.74086463,0.2591355
5,A,64,1,5,0.7387138,0.2612863
6,A,64,1,5,0.73928577,0.26071426
7,A,64,1,5,0.47425982,0.52574027
8,B,64,1,5,0.2569236,0.74307626
9,B,64,1,5,0.2595141,0.74048597
10,B,64,1,5,0.2551465,0.74485344
11,B,64,1,5,0.25948676,0.74051327
12,B,64,1,5,0.26262844,0.7373716
13,B,64,1,5,0.27337733,0.72662264
14,B,64,1,5,0.52195805,0.47804177
1,A,64,2,5,0.81196284,0.18803719
2,A,64,2,5,0.80677307,0.19322687
3,A,64,2,5,0.8071033,0.19289671
4,A,64,2,5,0.8178802,0.18211977
5,A,64,2,5,0.80261505,0.19738486
6,A,64,2,5,0.8071033,0.19289672
7,A,64,2,5,0.49854448,0.5014556
8,B,64,2,5,0.18353112,0.81646883
9,B,64,2,5,0.19034804,0.8096519
10,B,64,2,5,0.18123618,0.8187638
11,B,64,2,5,0.19040868,0.8095913
12,B,64,2,5,0.19499266,0.8050072
13,B,64,2,5,0.18123618,0.8187638
14,B,64,2,5,0.5097127,0.4902872
1,A,64,3,5,0.84582984,0.15417029
2,A,64,3,5,0.84039426,0.1596058
3,A,64,3,5,0.8403196,0.15968052
4,A,64,3,5,0.8555467,0.1444533
5,A,64,3,5,0.83544457,0.1645555
6,A,64,3,5,0.84039426,0.1596058
7,A,64,3,5,0.49736473,0.50263524
8,B,64,3,5,0.15417029,0.84582984
9,B,64,3,5,0.15960582,0.8403943
10,B,64,3,5,0.1444533,0.8555467
11,B,64,3,5,0.15968053,0.84031963
12,B,64,3,5,0.16455552,0.83544457
13,B,64,3,5,0.1596058,0.8403943
14,B,64,3,5,0.50263524,0.49736473
1,A,64,4,5,0.8662895,0.13371058
2,A,64,4,5,0.86066127,0.13933863
3,A,64,4,5,0.8605755,0.13942441
4,A,64,4,5,0.87832934,0.12167072
5,A,64,4,5,0.85540473,0.14459518
6,A,64,4,5,0.8606612,0.13933863
7,A,64,4,5,0.5020498,0.49795017
8,B,64,4,5,0.13371058,0.8662895
9,B,64,4,5,0.13933863,0.8606612
10,B,64,4,5,0.12167072,0.87832934
11,B,64,4,5,0.13942441,0.86057544
12,B,64,4,5,0.14459518,0.85540473
13,B,64,4,5,0.13933863,0.8606612
14,B,64,4,5,0.49795017,0.50204986
1,A,64,5,5,0.88000613,0.11999388
2,A,64,5,5,0.87426674,0.1257333
3,A,64,5,5,0.87417316,0.12582687
4,A,64,5,5,0.8936287,0.10637139
5,A,64,5,5,0.868804,0.13119607
6,A,64,5,5,0.87426674,0.1257333
7,A,64,5,5,0.50531596,0.49468413
8,B,64,5,5,0.11999388,0.88000613
9,B,64,5,5,0.1257333,0.87426674
10,B,64,5,5,0.106371395,0.8936287
11,B,64,5,5,0.12582687,0.87417316
12,B,64,5,5,0.13119607,0.8688039
13,B,64,5,5,0.1257333,0.87426674
14,B,64,5,5,0.49468413,0.50531596
1,A,64,6,5,0.8898472,0.110152744
2,A,64,6,5,0.88403654,0.1159636
3,A,64,6,5,0.8839373,0.11606289
4,A,64,6,5,0.9046162,0.09538383
5,A,64,6,5,0.87842554,0.12157455
6,A,64,6,5,0.88403654,0.115963586
7,A,64,6,5,0.5077163,0.49228376
8,B,64,6,5,0.11015276,0.8898472
9,B,64,6,5,0.1159636,0.88403654
10,B,64,6,5,0.09538383,0.9046161
11,B,64,6,5,0.116062894,0.8839373
12,B,64,6,5,0.12157456,0.87842554
13,B,64,6,5,0.11596359,0.88403654
14,B,64,6,5,0.49228367,0.5077164
1,A,64,7,5,0.89725405,0.10274605
2,A,64,7,5,0.89139396,0.108606055
3,A,64,7,5,0.89129025,0.10870977
4,A,64,7,5,0.91289127,0.087108806
5,A,64,7,5,0.88567144,0.11432864
6,A,64,7,5,0.891394,0.10860603
7,A,64,7,5,0.5095526,0.49044713
8,B,64,7,5,0.102746055,0.89725405
9,B,64,7,5,0.10860605,0.89139396
10,B,64,7,5,0.0871088,0.9128913
11,B,64,7,5,0.10870976,0.8912902
12,B,64,7,5,0.114328645,0.8856714
13,B,64,7,5,0.10860603,0.89139396
14,B,64,7,5,0.4904471,0.50955266
1,A,64,8,5,0.903031,0.096969076
2,A,64,8,5,0.89713544,0.1028647
3,A,64,8,5,0.8970282,0.10297188
4,A,64,8,5,0.91934854,0.08065146
5,A,64,8,5,0.89132565,0.10867444
6,A,64,8,5,0.89713544,0.1028647
7,A,64,8,5,0.51100254,0.48899764
8,B,64,8,5,0.09696909,0.903031
9,B,64,8,5,0.10286469,0.89713544
10,B,64,8,5,0.08065146,0.91934854
11,B,64,8,5,0.10297188,0.8970282
12,B,64,8,5,0.10867444,0.89132565
13,B,64,8,5,0.10286469,0.89713544
14,B,64,8,5,0.48899767,0.51100254
1,A,64,9,5,0.90766317,0.09233686
2,A,64,9,5,0.90174073,0.09825936
3,A,64,9,5,0.9016307,0.09836936
4,A,64,9,5,0.92452806,0.075471856
5,A,64,9,5,0.8958609,0.10413903
6,A,64,9,5,0.90174073,0.09825935
7,A,64,9,5,0.5121753,0.48782477
8,B,64,9,5,0.09233686,0.90766317
9,B,64,9,5,0.098259345,0.9017408
10,B,64,9,5,0.07547185,0.92452806
11,B,64,9,5,0.09836936,0.90163076
12,B,64,9,5,0.10413903,0.89586097
13,B,64,9,5,0.09825935,0.90174073
14,B,64,9,5,0.4878247,0.5121753
1,A,64,10,5,0.9114605,0.088539615
2,A,64,10,5,0.9055169,0.09448303
3,A,64,10,5,0.9054047,0.09459538
4,A,64,10,5,0.92877525,0.07122472
5,A,64,10,5,0.8995799,0.10042006
6,A,64,10,5,0.9055169,0.09448305
7,A,64,10,5,0.5131435,0.48685658
8,B,64,10,5,0.088539615,0.9114605
9,B,64,10,5,0.09448303,0.9055169
10,B,64,10,5,0.07122473,0.92877525
11,B,64,10,5,0.09459538,0.9054047
12,B,64,10,5,0.100420065,0.8995799
13,B,64,10,5,0.09448305,0.9055169
14,B,64,10,5,0.48685652,0.5131436
1,A,128,1,1,0.74079704,0.25920305
2,A,128,1,1,0.7377562,0.2622439
3,A,128,1,1,0.7423557,0.25764427
4,A,128,1,1,0.7377562,0.2622439
5,A,128,1,1,0.7322805,0.26771963
6,A,128,1,1,0.7377562,0.26224387
7,A,128,1,1,0.4784174,0.52158266
8,B,128,1,1,0.26671875,0.73328125
9,B,128,1,1,0.27576917,0.7242309
10,B,128,1,1,0.27580068,0.7241994
11,B,128,1,1,0.27576917,0.7242309
12,B,128,1,1,0.2656007,0.7343993
13,B,128,1,1,0.27576917,0.7242309
14,B,128,1,1,0.56657815,0.43342185
1,A,128,2,1,0.81113476,0.18886517
2,A,128,2,1,0.8053721,0.19462791
3,A,128,2,1,0.8172571,0.1827429
4,A,128,2,1,0.8044899,0.19551007
5,A,128,2,1,0.8029559,0.19704388
6,A,128,2,1,0.8044899,0.19551007
7,A,128,2,1,0.52375513,0.47624484
8,B,128,2,1,0.19244485,0.8075552
9,B,128,2,1,0.19141583,0.8085841
10,B,128,2,1,0.19146197,0.80853796
11,B,128,2,1,0.21015748,0.7898424
12,B,128,2,1,0.18206681,0.8179331
13,B,128,2,1,0.21015747,0.7898425
14,B,128,2,1,0.5459508,0.4540492
1,A,128,3,1,0.8619525,0.13804753
2,A,128,3,1,0.84519273,0.15480746
3,A,128,3,1,0.86617035,0.1338297
4,A,128,3,1,0.86617035,0.13382971
5,A,128,3,1,0.8367075,0.16329259
6,A,128,3,1,0.8593131,0.14068702
7,A,128,3,1,0.5573318,0.44266808
8,B,128,3,1,0.16616374,0.8338364
9,B,128,3,1,0.17060399,0.82939607
10,B,128,3,1,0.16951391,0.8304862
11,B,128,3,1,0.1695139,0.8304862
12,B,128,3,1,0.1494943,0.85050577
13,B,128,3,1,0.16990551,0.8300946
14,B,128,3,1,0.5603554,0.4396446
1,A,128,4,1,0.8647334,0.13526656
2,A,128,4,1,0.87400883,0.1259911
3,A,128,4,1,0.8578302,0.14216977
4,A,128,4,1,0.87400883,0.1259911
5,A,128,4,1,0.8497334,0.15026656
6,A,128,4,1,0.8578302,0.14216977
7,A,128,4,1,0.5669646,0.43303537
8,B,128,4,1,0.14899807,0.85100204
9,B,128,4,1,0.15144917,0.84855074
10,B,128,4,1,0.15175101,0.8482489
11,B,128,4,1,0.15144917,0.84855074
12,B,128,4,1,0.12731609,0.872684
13,B,128,4,1,0.15175103,0.8482489
14,B,128,4,1,0.5190675,0.4809325
1,A,128,5,1,0.8783937,0.12160638
2,A,128,5,1,0.89223766,0.10776225
3,A,128,5,1,0.8711019,0.12889813
4,A,128,5,1,0.8711019,0.12889813
5,A,128,5,1,0.86392385,0.13607626
6,A,128,5,1,0.8711019,0.12889811
7,A,128,5,1,0.57274544,0.4272546
8,B,128,5,1,0.13741383,0.8625862
9,B,128,5,1,0.13947292,0.8605272
10,B,128,5,1,0.13933091,0.8606691
11,B,128,5,1,0.1393309,0.8606692
12,B,128,5,1,0.1126037,0.8873964
13,B,128,5,1,0.1393309,0.86066914
14,B,128,5,1,0.52341175,0.4765881
1,A,128,6,1,0.8885736,0.11142647
2,A,128,6,1,0.9034619,0.096538104
3,A,128,6,1,0.8811307,0.118869334
4,A,128,6,1,0.88113064,0.118869334
5,A,128,6,1,0.87424165,0.12575841
6,A,128,6,1,0.88113064,0.11886934
7,A,128,6,1,0.57653767,0.4234623
8,B,128,6,1,0.12904319,0.87095684
9,B,128,6,1,0.13052131,0.8694787
10,B,128,6,1,0.1303799,0.86962014
11,B,128,6,1,0.13037989,0.86962014
12,B,128,6,1,0.101895265,0.8981047
13,B,128,6,1,0.1303799,0.86962014
14,B,128,6,1,0.5174811,0.48251882
1,A,128,7,1,0.8962101,0.10378994
2,A,128,7,1,0.91190434,0.0880956
3,A,128,7,1,0.88871855,0.1112815
4,A,128,7,1,0.88871855,0.11128151
5,A,128,7,1,0.88200814,0.117992
6,A,128,7,1,0.88871855,0.11128151
7,A,128,7,1,0.57920265,0.4207974
8,B,128,7,1,0.12272136,0.87727857
9,B,128,7,1,0.123754665,0.8762454
10,B,128,7,1,0.123613894,0.87638617
11,B,128,7,1,0.123613894,0.87638617
12,B,128,7,1,0.09381413,0.9061859
13,B,128,7,1,0.1236139,0.87638617
14,B,128,7,1,0.5128823,0.48711777
1,A,128,8,1,0.90215147,0.097848564
2,A,128,8,1,0.91848564,0.08151435
3,A,128,8,1,0.8946604,0.105339564
4,A,128,8,1,0.8946604,0.105339564
5,A,128,8,1,0.8880664,0.11193355
6,A,128,8,1,0.8946604,0.105339564
7,A,128,8,1,0.58117425,0.41882575
8,B,128,8,1,0.1177783,0.8822217
9,B,128,8,1,0.118460186,0.8815399
10,B,128,8,1,0.11832006,0.88168
11,B,128,8,1,0.11832007,0.8816801
12,B,128,8,1,0.08749887,0.9125012
13,B,128,8,1,0.11832007,0.88168
14,B,128,8,1,0.50921774,0.49078253
1,A,128,9,1,0.90690625,0.0930939
2,A,128,9,1,0.9237602,0.07623984
3,A,128,9,1,0.8994399,0.10056013
4,A,128,9,1,0.8994398,0.10056013
5,A,128,9,1,0.89292514,0.10707487
6,A,128,9,1,0.8994399,0.10056013
7,A,128,9,1,0.58269024,0.41730982
8,B,128,9,1,0.11380721,0.88619286
9,B,128,9,1,0.11420471,0.8857955
10,B,128,9,1,0.11406523,0.88593495
11,B,128,9,1,0.11406522,0.88593495
12,B,128,9,1,0.08242763,0.9175724
13,B,128,9,1,0.11406523,0.88593495
14,B,128,9,1,0.50623125,0.49376866
1,A,128,10,1,0.9107976,0.0892025
2,A,128,10,1,0.928082,0.07191789
3,A,128,10,1,0.90336746,0.096632354
4,A,128,10,1,0.90336746,0.09663235
5,A,128,10,1,0.8969087,0.10309142
6,A,128,10,1,0.90336746,0.09663235
7,A,128,10,1,0.58389133,0.41610873
8,B,128,10,1,0.11054717,0.8894529
9,B,128,10,1,0.11070979,0.88929015
10,B,128,10,1,0.11057084,0.88942915
11,B,128,10,1,0.110570855,0.88942915
12,B,128,10,1,0.07826576,0.9217343
13,B,128,10,1,0.11057085,0.8894292
14,B,128,10,1,0.5037523,0.49624753
1,A,128,1,2,0.74436855,0.25563145
2,A,128,1,2,0.74359584,0.25640413
3,A,128,1,2,0.7403747,0.2596254
4,A,128,1,2,0.7403746,0.2596254
5,A,128,1,2,0.73693085,0.26306903
6,A,128,1,2,0.7403746,0.2596254
7,A,128,1,2,0.47842494,0.5215749
8,B,128,1,2,0.25563145,0.74436855
9,B,128,1,2,0.25640413,0.74359584
10,B,128,1,2,0.2596254,0.7403746
11,B,128,1,2,0.2596254,0.7403746
12,B,128,1,2,0.26306903,0.73693085
13,B,128,1,2,0.2596254,0.7403746
14,B,128,1,2,0.5215749,0.47842494
1,A,128,2,2,0.8119563,0.18804373
2,A,128,2,2,0.8068534,0.19314659
3,A,128,2,2,0.8069111,0.19308878
4,A,128,2,2,0.8069111,0.19308878
5,A,128,2,2,0.8024675,0.19753255
6,A,128,2,2,0.8179503,0.1820497
7,A,128,2,2,0.49016377,0.5098362
8,B,128,2,2,0.18804373,0.8119563
9,B,128,2,2,0.1820497,0.8179503
10,B,128,2,2,0.19308878,0.8069111
11,B,128,2,2,0.19308878,0.8069111
12,B,128,2,2,0.19753255,0.80246747
13,B,128,2,2,0.19314659,0.8068534
14,B,128,2,2,0.50983626,0.49016377
1,A,128,3,2,0.84582984,0.15417029
2,A,128,3,2,0.8403196,0.15968052
3,A,128,3,2,0.84039426,0.1596058
4,A,128,3,2,0.84039426,0.1596058
5,A,128,3,2,0.8354445,0.1645555
6,A,128,3,2,0.8555467,0.14445332
7,A,128,3,2,0.49736473,0.50263524
8,B,128,3,2,0.15417029,0.84582984
9,B,128,3,2,0.14445332,0.8555467
10,B,128,3,2,0.1596058,0.84039426
11,B,128,3,2,0.1596058,0.84039426
12,B,128,3,2,0.16455553,0.8354445
13,B,128,3,2,0.15968052,0.8403196
14,B,128,3,2,0.5026352,0.4973648
1,A,128,4,2,0.8662895,0.13371056
2,A,128,4,2,0.8605755,0.13942443
3,A,128,4,2,0.86066127,0.13933864
4,A,128,4,2,0.86066127,0.13933863
5,A,128,4,2,0.85540473,0.14459518
6,A,128,4,2,0.87832934,0.12167073
7,A,128,4,2,0.5020498,0.49795017
8,B,128,4,2,0.13371058,0.8662895
9,B,128,4,2,0.12167074,0.87832934
10,B,128,4,2,0.13933864,0.8606612
11,B,128,4,2,0.13933866,0.8606612
12,B,128,4,2,0.1445952,0.8554047
13,B,128,4,2,0.13942443,0.86057544
14,B,128,4,2,0.49795017,0.50204986
1,A,128,5,2,0.88000613,0.119993865
2,A,128,5,2,0.87417316,0.12582685
3,A,128,5,2,0.87426674,0.12573329
4,A,128,5,2,0.87426674,0.12573329
5,A,128,5,2,0.868804,0.13119605
6,A,128,5,2,0.8936287,0.106371395
7,A,128,5,2,0.50531596,0.4946841
8,B,128,5,2,0.11999388,0.88000613
9,B,128,5,2,0.10637139,0.8936287
10,B,128,5,2,0.1257333,0.87426674
11,B,128,5,2,0.1257333,0.87426674
12,B,128,5,2,0.13119607,0.8688039
13,B,128,5,2,0.12582688,0.87417316
14,B,128,5,2,0.49468413,0.50531596
1,A,128,6,2,0.8898472,0.110152744
2,A,128,6,2,0.8839373,0.116062894
3,A,128,6,2,0.88403654,0.11596359
4,A,128,6,2,0.88403654,0.1159636
5,A,128,6,2,0.87842554,0.12157454
6,A,128,6,2,0.9046161,0.09538383
7,A,128,6,2,0.5077163,0.49228373
8,B,128,6,2,0.11015276,0.8898472
9,B,128,6,2,0.09538383,0.9046161
10,B,128,6,2,0.1159636,0.88403654
11,B,128,6,2,0.11596359,0.88403654
12,B,128,6,2,0.121574566,0.87842554
13,B,128,6,2,0.11606291,0.88393724
14,B,128,6,2,0.49228367,0.50771636
1,A,128,7,2,0.89725405,0.10274605
2,A,128,7,2,0.8912902,0.108709775
3,A,128,7,2,0.89139396,0.108606055
4,A,128,7,2,0.89139396,0.108606055
5,A,128,7,2,0.88567144,0.11432863
6,A,128,7,2,0.9128913,0.0871088
7,A,128,7,2,0.50955266,0.49044713
8,B,128,7,2,0.10274605,0.89725405
9,B,128,7,2,0.0871088,0.9128913
10,B,128,7,2,0.10860603,0.891394
11,B,128,7,2,0.10860603,0.891394
12,B,128,7,2,0.11432864,0.88567144
13,B,128,7,2,0.10870975,0.89129025
14,B,128,7,2,0.4904471,0.5095527
1,A,128,8,2,0.903031,0.096969076
2,A,128,8,2,0.8970282,0.10297191
3,A,128,8,2,0.89713544,0.10286471
4,A,128,8,2,0.8971354,0.10286472
5,A,128,8,2,0.89132565,0.10867444
6,A,128,8,2,0.91934854,0.08065146
7,A,128,8,2,0.51100254,0.4889977
8,B,128,8,2,0.096969076,0.903031
9,B,128,8,2,0.08065146,0.91934854
10,B,128,8,2,0.10286469,0.89713544
11,B,128,8,2,0.10286469,0.89713544
12,B,128,8,2,0.108674444,0.89132565
13,B,128,8,2,0.10297189,0.8970282
14,B,128,8,2,0.48899758,0.5110026
1,A,128,9,2,0.9076632,0.09233685
2,A,128,9,2,0.9016307,0.09836935
3,A,128,9,2,0.9017408,0.098259345
4,A,128,9,2,0.90174073,0.09825935
5,A,128,9,2,0.89586097,0.10413902
6,A,128,9,2,0.9245281,0.07547185
7,A,128,9,2,0.5121753,0.48782477
8,B,128,9,2,0.09233686,0.90766317
9,B,128,9,2,0.07547184,0.9245281
10,B,128,9,2,0.098259345,0.9017408
11,B,128,9,2,0.098259345,0.9017408
12,B,128,9,2,0.10413903,0.89586097
13,B,128,9,2,0.09836935,0.9016307
14,B,128,9,2,0.4878247,0.5121753
1,A,128,10,2,0.9114605,0.08853961
2,A,128,10,2,0.9054047,0.094595395
3,A,128,10,2,0.9055169,0.09448303
4,A,128,10,2,0.9055169,0.09448305
5,A,128,10,2,0.8995799,0.100420035
6,A,128,10,2,0.92877525,0.07122473
7,A,128,10,2,0.51314354,0.48685658
8,B,128,10,2,0.088539615,0.9114605
9,B,128,10,2,0.07122473,0.92877525
10,B,128,10,2,0.09448304,0.9055169
11,B,128,10,2,0.09448303,0.9055169
12,B,128,10,2,0.10042007,0.8995799
13,B,128,10,2,0.094595395,0.9054047
14,B,128,10,2,0.48685652,0.5131436
1,A,128,1,3,0.7444475,0.25555247
2,A,128,1,3,0.7437418,0.25625816
3,A,128,1,3,0.7406353,0.25936487
4,A,128,1,3,0.7406352,0.25936487
5,A,128,1,3,0.740062,0.259938
6,A,128,1,3,0.7405303,0.2594697
7,A,128,1,3,0.4947405,0.50525963
8,B,128,1,3,0.2808665,0.71913356
9,B,128,1,3,0.28715032,0.7128497
10,B,128,1,3,0.28711805,0.712882
11,B,128,1,3,0.28711805,0.71288204
12,B,128,1,3,0.2912029,0.70879716
13,B,128,1,3,0.2693527,0.73064727
14,B,128,1,3,0.5219225,0.47807738
1,A,128,2,3,0.8119563,0.18804373
2,A,128,2,3,0.8069111,0.19308878
3,A,128,2,3,0.8179503,0.1820497
4,A,128,2,3,0.8069111,0.19308878
5,A,128,2,3,0.80246747,0.19753256
6,A,128,2,3,0.8068534,0.19314659
7,A,128,2,3,0.49016383,0.50983626
8,B,128,2,3,0.18804373,0.8119563
9,B,128,2,3,0.1930888,0.8069111
10,B,128,2,3,0.1931466,0.8068534
11,B,128,2,3,0.1930888,0.8069111
12,B,128,2,3,0.19753258,0.80246747
13,B,128,2,3,0.18204972,0.8179503
14,B,128,2,3,0.5098362,0.49016377
1,A,128,3,3,0.84582984,0.15417029
2,A,128,3,3,0.84039426,0.1596058
3,A,128,3,3,0.84039426,0.1596058
4,A,128,3,3,0.84039426,0.1596058
5,A,128,3,3,0.8354445,0.1645555
6,A,128,3,3,0.85550815,0.14449196
7,A,128,3,3,0.4973648,0.5026352
8,B,128,3,3,0.15417027,0.84582984
9,B,128,3,3,0.1596058,0.84039426
10,B,128,3,3,0.1596058,0.84039426
11,B,128,3,3,0.1596058,0.84039426
12,B,128,3,3,0.16455552,0.8354445
13,B,128,3,3,0.14449196,0.85550815
14,B,128,3,3,0.5026352,0.4973648
1,A,128,4,3,0.8662895,0.13371056
2,A,128,4,3,0.86066127,0.13933863
3,A,128,4,3,0.86066127,0.13933863
4,A,128,4,3,0.86066127,0.13933863
5,A,128,4,3,0.85540473,0.14459518
6,A,128,4,3,0.87828493,0.12171511
7,A,128,4,3,0.5020498,0.49795023
8,B,128,4,3,0.13371056,0.8662895
9,B,128,4,3,0.13933864,0.8606612
10,B,128,4,3,0.13933863,0.86066127
11,B,128,4,3,0.13933866,0.8606612
12,B,128,4,3,0.14459518,0.85540473
13,B,128,4,3,0.12171513,0.87828493
14,B,128,4,3,0.49795017,0.5020498
1,A,128,5,3,0.88000613,0.11999387
2,A,128,5,3,0.87426674,0.12573329
3,A,128,5,3,0.87426674,0.12573329
4,A,128,5,3,0.87426674,0.12573329
5,A,128,5,3,0.868804,0.13119605
6,A,128,5,3,0.89358026,0.10641981
7,A,128,5,3,0.50531596,0.4946842
8,B,128,5,3,0.11999387,0.88000613
9,B,128,5,3,0.12573329,0.87426674
10,B,128,5,3,0.1257333,0.87426674
11,B,128,5,3,0.1257333,0.87426674
12,B,128,5,3,0.13119607,0.8688039
13,B,128,5,3,0.1064198,0.89358026
14,B,128,5,3,0.49468413,0.50531596
1,A,128,6,3,0.8898472,0.110152744
2,A,128,6,3,0.88403654,0.115963586
3,A,128,6,3,0.88403654,0.11596359
4,A,128,6,3,0.88403654,0.1159636
5,A,128,6,3,0.87842554,0.12157455
6,A,128,6,3,0.90456486,0.0954352
7,A,128,6,3,0.50771636,0.49228367
8,B,128,6,3,0.11015276,0.8898472
9,B,128,6,3,0.11596359,0.88403654
10,B,128,6,3,0.11596359,0.88403654
11,B,128,6,3,0.11596359,0.88403654
12,B,128,6,3,0.12157456,0.87842554
13,B,128,6,3,0.0954352,0.90456486
14,B,128,6,3,0.4922837,0.50771636
1,A,128,7,3,0.89725405,0.10274605
2,A,128,7,3,0.891394,0.10860603
3,A,128,7,3,0.891394,0.10860603
4,A,128,7,3,0.89139396,0.10860605
5,A,128,7,3,0.88567144,0.11432863
6,A,128,7,3,0.9128376,0.08716245
7,A,128,7,3,0.5095527,0.49044707
8,B,128,7,3,0.102746055,0.89725405
9,B,128,7,3,0.10860603,0.891394
10,B,128,7,3,0.10860604,0.89139396
11,B,128,7,3,0.10860605,0.891394
12,B,128,7,3,0.114328645,0.8856714
13,B,128,7,3,0.08716245,0.9128377
14,B,128,7,3,0.4904471,0.5095527
1,A,128,8,3,0.903031,0.096969076
2,A,128,8,3,0.89713544,0.1028647
3,A,128,8,3,0.89713544,0.10286469
4,A,128,8,3,0.89713544,0.10286469
5,A,128,8,3,0.89132565,0.10867444
6,A,128,8,3,0.9192931,0.080706924
7,A,128,8,3,0.51100254,0.4889976
8,B,128,8,3,0.096969076,0.903031
9,B,128,8,3,0.10286467,0.89713544
10,B,128,8,3,0.10286469,0.89713544
11,B,128,8,3,0.10286469,0.89713544
12,B,128,8,3,0.108674444,0.89132565
13,B,128,8,3,0.080706924,0.9192931
14,B,128,8,3,0.48899767,0.51100254
1,A,128,9,3,0.9076632,0.09233685
2,A,128,9,3,0.9017408,0.098259345
3,A,128,9,3,0.9017408,0.098259345
4,A,128,9,3,0.9017408,0.098259345
5,A,128,9,3,0.8958609,0.10413903
6,A,128,9,3,0.92447126,0.07552877
7,A,128,9,3,0.5121753,0.4878247
8,B,128,9,3,0.09233685,0.9076632
9,B,128,9,3,0.098259345,0.9017408
10,B,128,9,3,0.09825934,0.9017408
11,B,128,9,3,0.09825936,0.90174073
12,B,128,9,3,0.10413903,0.89586097
13,B,128,9,3,0.07552877,0.92447126
14,B,128,9,3,0.48782477,0.5121753
1,A,128,10,3,0.9114605,0.0885396
2,A,128,10,3,0.9055169,0.09448303
3,A,128,10,3,0.9055169,0.09448303
4,A,128,10,3,0.9055169,0.09448305
5,A,128,10,3,0.8995799,0.100420035
6,A,128,10,3,0.92871714,0.07128284
7,A,128,10,3,0.5131435,0.48685658
8,B,128,10,3,0.0885396,0.9114605
9,B,128,10,3,0.09448303,0.905517
10,B,128,10,3,0.09448303,0.9055169
11,B,128,10,3,0.09448305,0.9055169
12,B,128,10,3,0.10042006,0.8995799
13,B,128,10,3,0.07128284,0.9287172
14,B,128,10,3,0.48685658,0.51314354
1,A,128,1,4,0.71923286,0.28076708
2,A,128,1,4,0.7134607,0.28653938
3,A,128,1,4,0.7134606,0.2865394
4,A,128,1,4,0.71312135,0.28687868
5,A,128,1,4,0.73043734,0.26956287
6,A,128,1,4,0.7131213,0.2868787
7,A,128,1,4,0.5001341,0.49986592
8,B,128,1,4,0.2748645,0.7251355
9,B,128,1,4,0.26839516,0.7316049
10,B,128,1,4,0.26839516,0.7316049
11,B,128,1,4,0.2831338,0.7168662
12,B,128,1,4,0.28387842,0.71612144
13,B,128,1,4,0.28313377,0.71686614
14,B,128,1,4,0.50549245,0.49450752
1,A,128,2,4,0.8119563,0.18804373
2,A,128,2,4,0.8069111,0.1930888
3,A,128,2,4,0.8069111,0.19308878
4,A,128,2,4,0.8069111,0.1930888
