seed,fan_size,type,rt_memory,rt_category,prob_memory,prob_category,log_like_memory,log_like_category
11,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.02037558092639246,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
11,3,Related Foil,-2.7474101051000854,-0.026903488303935526,0.02037017871253576,0.9734551868019758,-2.7474101051000854,-0.026903488303935526
11,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
11,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
11,1,Related Foil,-3.854321494259782,-0.027205283170913877,0.020413028612835636,0.9731614473501244,-3.854321494259782,-0.027205283170913877
11,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
11,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
11,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
11,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
11,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
11,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539174,0.026838552649875932,-5.785245618053183,-3.617915893449063
11,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
11,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
11,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
11,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
11,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
11,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539174,0.026838552649875932,-5.785245618053183,-3.617915893449063
12,3,Target,-0.45939885535598546,-0.026339621322657266,0.3095403560344569,0.9740042408217364,-0.45939885535598546,-0.026339621322657266
12,3,Target,-0.45939885535598546,-0.026339621322657266,0.30954035603445695,0.9740042408217364,-0.45939885535598546,-0.026339621322657266
12,3,Target,-0.45939885535598546,-0.026339621322657266,0.30954035603445684,0.9740042408217364,-0.45939885535598546,-0.026339621322657266
12,2,Target,-0.3696415410229856,-0.023923228696121953,0.4551438708343721,0.9763606633619111,-0.3696415410229856,-0.023923228696121953
12,2,Target,-0.3696415410229856,-0.023923228696121953,0.4551438708343722,0.9763606633619111,-0.3696415410229856,-0.023923228696121953
12,1,Target,-0.2640013895980021,-0.27474089897624177,0.8609567352198678,0.7597689546382235,-0.2640013895980021,-0.27474089897624177
12,3,Target,-0.4101134835078593,-0.04085880903364743,0.3105433734380489,0.9599646587176834,-0.4101134835078593,-0.04085880903364743
12,3,Target,-0.4101134835078593,-0.04085880903364743,0.31054337343804894,0.9599646587176834,-0.4101134835078593,-0.04085880903364743
12,3,Target,-0.4101134835078593,-0.04085880903364743,0.310543373438049,0.9599646587176834,-0.4101134835078593,-0.04085880903364743
12,2,Target,-0.32541474628032396,-0.03691816482023648,0.46283304535555087,0.9637550011857795,-0.32541474628032396,-0.03691816482023648
12,2,Target,-0.32541474628032396,-0.03691816482023648,0.462833045355551,0.9637550011857795,-0.32541474628032396,-0.03691816482023648
12,1,Target,-0.3076163103641687,-0.19985909558091217,0.8091493990156257,0.8188461239870782,-0.3076163103641687,-0.19985909558091217
12,3,Related Foil,-2.340411264946274,-0.026339621322657266,0.027701853707752147,0.9740042408217364,-2.340411264946274,-0.026339621322657266
12,3,Related Foil,-2.340411264946274,-0.026339621322657266,0.027701853707752147,0.9740042408217364,-2.340411264946274,-0.026339621322657266
12,3,Related Foil,-4.768129242435225,-0.026339621322657266,0.0023021742680494114,0.9740042408217364,-4.768129242435225,-0.026339621322657266
12,2,Related Foil,-2.7486868457854885,-0.023923228696121953,0.02506609070366861,0.9763606633619111,-2.7486868457854885,-0.023923228696121953
12,2,Related Foil,-2.7486868457854885,-0.023923228696121953,0.025066090703668612,0.9763606633619111,-2.7486868457854885,-0.023923228696121953
12,1,Related Foil,-5.898858868359616,-0.27474089897624177,0.002820025814937807,0.7597689546382235,-5.898858868359616,-0.27474089897624177
12,3,Related Foil,-3.2597542185723776,-0.04085880903364743,0.01410585042582188,0.9599646587176834,-3.2597542185723776,-0.04085880903364743
12,3,Related Foil,-3.2597542185723776,-0.04085880903364743,0.014105850425821879,0.9599646587176834,-3.2597542185723776,-0.04085880903364743
12,3,Related Foil,-3.258444270902091,-0.04085880903364743,0.014103069674567164,0.9599646587176834,-3.258444270902091,-0.04085880903364743
12,2,Related Foil,-3.6698320858333235,-0.03691816482023648,0.012709342896397925,0.9637550011857795,-3.6698320858333235,-0.03691816482023648
12,2,Related Foil,-3.6698320858333235,-0.03691816482023648,0.012709342896397925,0.9637550011857795,-3.6698320858333235,-0.03691816482023648
12,1,Related Foil,-4.367868085956557,-0.19985909558091217,0.01498331348925552,0.8188461239870782,-4.367868085956557,-0.19985909558091217
12,3,Unrelated Foil,-4.624215308684183,-3.6498218627926207,0.083633650607572,0.0259957591782636,-4.624215308684183,-3.6498218627926207
12,3,Unrelated Foil,-4.624215308684183,-3.6498218627926207,0.083633650607572,0.0259957591782636,-4.624215308684183,-3.6498218627926207
12,3,Unrelated Foil,-4.617955098366474,-3.6498218627926207,0.08353459304587037,0.0259957591782636,-4.617955098366474,-3.6498218627926207
12,2,Unrelated Foil,-5.042150548170976,-3.744843147832501,0.08370398414729414,0.023639336638088974,-5.042150548170976,-3.744843147832501
12,2,Unrelated Foil,-5.042150548170976,-3.744843147832501,0.08370398414729414,0.023639336638088974,-5.042150548170976,-3.744843147832501
12,1,Unrelated Foil,-4.344950298081983,-1.4261541297206235,0.05083121482213303,0.2402310453617765,-4.344950298081983,-1.4261541297206235
12,3,Unrelated Foil,-4.626516175023181,-3.2179926828949883,0.056311352526165176,0.04003534128231639,-4.626516175023181,-3.2179926828949883
12,3,Unrelated Foil,-4.626516175023181,-3.2179926828949883,0.056311352526165176,0.04003534128231639,-4.626516175023181,-3.2179926828949883
12,3,Unrelated Foil,-4.672172668641694,-3.2179926828949883,0.10291708890483575,0.04003534128231639,-4.672172668641694,-3.2179926828949883
12,2,Unrelated Foil,-5.045068537308613,-3.31745387094497,0.05642205139961191,0.03624499881422042,-5.045068537308613,-3.31745387094497
12,2,Unrelated Foil,-5.045068537308613,-3.31745387094497,0.056422051399611914,0.03624499881422042,-5.045068537308613,-3.31745387094497
12,1,Unrelated Foil,-5.807062313006501,-1.7084084651660003,0.01150831478637661,0.18115387601292177,-5.807062313006501,-1.7084084651660003
13,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
13,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
13,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
13,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
13,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
13,1,Target,-0.31998016727332507,-0.027205283170913877,0.7398862688118241,0.9731614473501244,-0.31998016727332507,-0.027205283170913877
13,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
13,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
13,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
13,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
13,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
13,1,Target,-0.31998016727332507,-0.02720528317091422,0.7398862688118241,0.9731614473501241,-0.31998016727332507,-0.02720528317091422
13,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.02037558092639246,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
13,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.020375580926392464,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
13,3,Related Foil,-2.7474101051000854,-0.026903488303935526,0.02037017871253576,0.9734551868019758,-2.7474101051000854,-0.026903488303935526
13,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
13,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
13,1,Related Foil,-3.854321494259782,-0.027205283170913877,0.020413028612835636,0.9731614473501244,-3.854321494259782,-0.027205283170913877
13,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.020375580926392464,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
13,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.02037558092639246,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
13,3,Related Foil,-2.7474101051000854,-0.02690348830393564,0.020370178712535762,0.9734551868019757,-2.7474101051000854,-0.02690348830393564
13,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
13,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
13,1,Related Foil,-3.854321494259782,-0.02720528317091422,0.02041302861283564,0.9731614473501241,-3.854321494259782,-0.02720528317091422
13,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
13,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
13,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
13,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
13,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
13,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539174,0.026838552649875932,-5.785245618053183,-3.617915893449063
13,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
13,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
13,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298186,0.026544813198024295,-4.617922899146098,-3.6289209101524915
13,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
13,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
13,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539171,0.026838552649875932,-5.785245618053183,-3.617915893449063
14,3,Target,-0.5598975634095915,-0.0351125590226214,0.3018743057719345,0.9654967347723302,-0.5598975634095915,-0.0351125590226214
14,3,Target,-0.5598975634095915,-0.0351125590226214,0.3018743057719345,0.9654967347723302,-0.5598975634095915,-0.0351125590226214
14,3,Target,-0.5598975634095915,-0.0351125590226214,0.30187430577193447,0.9654967347723302,-0.5598975634095915,-0.0351125590226214
14,2,Target,-0.3254147383836469,-0.03691092558003038,0.4628330447335859,0.9637619780649865,-0.3254147383836469,-0.03691092558003038
14,2,Target,-0.3254147383836469,-0.03691092558003038,0.4628330447335858,0.9637619780649865,-0.3254147383836469,-0.03691092558003038
14,1,Target,-0.24533289759500956,-0.04351196537484562,0.7649829474172813,0.9574210981201055,-0.24533289759500956,-0.04351196537484562
14,3,Target,-0.4593988382369309,-0.026339759516820434,0.3095419936119917,0.9740041062200447,-0.4593988382369309,-0.026339759516820434
14,3,Target,-0.4593988382369309,-0.026339759516820434,0.30954199361199164,0.9740041062200447,-0.4593988382369309,-0.026339759516820434
14,3,Target,-0.4593988382369309,-0.026339759516820434,0.3095419936119916,0.9740041062200447,-0.4593988382369309,-0.026339759516820434
14,2,Target,-0.3696415251603727,-0.023923399232265087,0.45514713702996457,0.9763604968571434,-0.3696415251603727,-0.023923399232265087
14,2,Target,-0.3696415251603727,-0.023923399232265087,0.4551471370299647,0.9763604968571434,-0.3696415251603727,-0.023923399232265087
14,1,Target,-0.038201980666533,-0.14434745140574712,0.9459629685571402,0.8655869464039277,-0.038201980666533,-0.14434745140574712
14,3,Related Foil,-3.2620091931270148,-0.0351125590226214,0.012091030619773206,0.9654967347723302,-3.2620091931270148,-0.0351125590226214
14,3,Related Foil,-3.2620091931270148,-0.0351125590226214,0.012091030619773204,0.9654967347723302,-3.2620091931270148,-0.0351125590226214
14,3,Related Foil,-2.0739363627651857,-0.0351125590226214,0.0478490457013295,0.9654967347723302,-2.0739363627651857,-0.0351125590226214
14,2,Related Foil,-3.671059698042354,-0.03691092558003038,0.012711220274012487,0.9637619780649865,-3.671059698042354,-0.03691092558003038
14,2,Related Foil,-3.671059698042354,-0.03691092558003038,0.012711220274012489,0.9637619780649865,-3.671059698042354,-0.03691092558003038
14,1,Related Foil,-3.175544275309675,-0.04351196537484562,0.05916026462156313,0.9574210981201055,-3.175544275309675,-0.04351196537484562
14,3,Related Foil,-2.3404110916115406,-0.026339759516820434,0.02770200001957517,0.9740041062200447,-2.3404110916115406,-0.026339759516820434
14,3,Related Foil,-2.3404110916115406,-0.026339759516820434,0.02770200001957517,0.9740041062200447,-2.3404110916115406,-0.026339759516820434
14,3,Related Foil,-4.760628784807223,-0.026339759516820434,0.0022995421019822416,0.9740041062200447,-4.760628784807223,-0.026339759516820434
14,2,Related Foil,-2.7486865917943715,-0.023923399232265087,0.025066270243629583,0.9763604968571434,-2.7486865917943715,-0.023923399232265087
14,2,Related Foil,-2.7486865917943715,-0.023923399232265087,0.02506627024362958,0.9763604968571434,-2.7486865917943715,-0.023923399232265087
14,1,Related Foil,-5.880596303306475,-0.14434745140574712,0.0034719297934822325,0.8655869464039277,-5.880596303306475,-0.14434745140574712
14,3,Unrelated Foil,-4.6265150439728435,-3.3667013151430303,0.05631322631317942,0.03450326522766966,-4.6265150439728435,-3.3667013151430303
14,3,Unrelated Foil,-4.6265150439728435,-3.3667013151430303,0.056313226313179414,0.03450326522766966,-4.6265150439728435,-3.3667013151430303
14,3,Unrelated Foil,-4.66788158700196,-3.3667013151430303,0.10285383140317797,0.03450326522766966,-4.66788158700196,-3.3667013151430303
14,2,Unrelated Foil,-5.045065803304634,-3.3176463816642134,0.056433312797794656,0.03623802193501328,-5.045065803304634,-3.3176463816642134
14,2,Unrelated Foil,-5.045065803304634,-3.3176463816642134,0.056433312797794656,0.03623802193501328,-5.045065803304634,-3.3176463816642134
14,1,Unrelated Foil,-5.787972901222216,-3.1563964094244077,0.05704882809224302,0.042578901879894486,-5.787972901222216,-3.1563964094244077
14,3,Unrelated Foil,-4.624214409786917,-3.6498166849733225,0.08363364358472504,0.025995893779955623,-4.624214409786917,-3.6498166849733225
14,3,Unrelated Foil,-4.624214409786917,-3.6498166849733225,0.08363364358472504,0.025995893779955623,-4.624214409786917,-3.6498166849733225
14,3,Unrelated Foil,-4.614408589476742,-3.6498166849733225,0.08348507333228916,0.025995893779955623,-4.614408589476742,-3.6498166849733225
14,2,Unrelated Foil,-5.048287305191273,-3.744836104310768,0.08377806847084128,0.023639503142856733,-5.048287305191273,-3.744836104310768
14,2,Unrelated Foil,-5.048287305191273,-3.744836104310768,0.0837780684708413,0.023639503142856733,-5.048287305191273,-3.744836104310768
14,1,Unrelated Foil,-4.343098919976252,-2.006837730638636,0.1278218658583313,0.13441305359607236,-4.343098919976252,-2.006837730638636
15,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
15,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
15,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
15,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
15,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
15,1,Target,-0.31998016727332507,-0.027205283170913877,0.7398862688118241,0.9731614473501244,-0.31998016727332507,-0.027205283170913877
15,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
15,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
15,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
15,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
15,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
15,1,Target,-0.31998016727332507,-0.02720528317091422,0.7398862688118241,0.9731614473501241,-0.31998016727332507,-0.02720528317091422
15,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.02037558092639246,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
15,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.020375580926392464,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
15,3,Related Foil,-2.7474101051000854,-0.026903488303935526,0.02037017871253576,0.9734551868019758,-2.7474101051000854,-0.026903488303935526
15,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
15,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
15,1,Related Foil,-3.854321494259782,-0.027205283170913877,0.020413028612835636,0.9731614473501244,-3.854321494259782,-0.027205283170913877
15,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.020375580926392464,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
15,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.02037558092639246,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
15,3,Related Foil,-2.7474101051000854,-0.02690348830393564,0.020370178712535762,0.9734551868019757,-2.7474101051000854,-0.02690348830393564
15,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
15,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
15,1,Related Foil,-3.854321494259782,-0.02720528317091422,0.02041302861283564,0.9731614473501241,-3.854321494259782,-0.02720528317091422
15,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
15,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
15,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
15,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
15,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
15,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539175,0.026838552649875932,-5.785245618053183,-3.617915893449063
15,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
15,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
15,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298186,0.026544813198024295,-4.617922899146098,-3.6289209101524915
15,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
15,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
15,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539172,0.026838552649875932,-5.785245618053183,-3.617915893449063
16,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
16,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
16,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
16,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
16,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
16,1,Target,-0.31998016727332507,-0.027205283170913877,0.7398862688118241,0.9731614473501244,-0.31998016727332507,-0.027205283170913877
16,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
16,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
16,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
16,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
16,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
16,1,Target,-0.31998016727332507,-0.027205283170913877,0.7398862688118241,0.9731614473501244,-0.31998016727332507,-0.027205283170913877
16,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.02037558092639246,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
16,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.020375580926392464,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
16,3,Related Foil,-2.7474101051000854,-0.026903488303935526,0.02037017871253576,0.9734551868019758,-2.7474101051000854,-0.026903488303935526
16,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
16,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
16,1,Related Foil,-3.854321494259782,-0.027205283170913877,0.020413028612835636,0.9731614473501244,-3.854321494259782,-0.027205283170913877
16,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.02037558092639246,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
16,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.020375580926392464,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
16,3,Related Foil,-2.7474101051000854,-0.026903488303935526,0.02037017871253576,0.9734551868019758,-2.7474101051000854,-0.026903488303935526
16,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
16,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
16,1,Related Foil,-3.854321494259782,-0.027205283170913877,0.020413028612835636,0.9731614473501244,-3.854321494259782,-0.027205283170913877
16,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
16,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
16,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
16,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
16,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
16,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539174,0.026838552649875932,-5.785245618053183,-3.617915893449063
16,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
16,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
16,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
16,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
16,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
16,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539174,0.026838552649875932,-5.785245618053183,-3.617915893449063
17,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
17,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
17,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
17,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
17,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
17,1,Target,-0.31998016727332507,-0.027205283170913877,0.7398862688118241,0.9731614473501244,-0.31998016727332507,-0.027205283170913877
17,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
17,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
17,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
17,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
17,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
