seed,code,club,freq,distance_to_111,recog_score,p_club1,p_club1_raw,p_club2_raw,tag
9,223,2,1,3,-3.208276594561515,0.35101543764129794,0.2877393656411723,0.5319948533854355,Other
9,232,2,1,3,-3.0999456421913587,0.20420024795252723,0.1616001727706342,0.6297807113906977,Other
9,322,2,1,3,-2.68927505689954,0.1582725768842841,0.1298561625551623,0.6906028525912359,Other
9,233,2,1,3,-2.986472850195597,0.3938564766833504,0.3210040558897652,0.494023942616004,Other
9,323,2,1,3,-3.1923913068520093,0.2667656460794783,0.21052375257367384,0.5786474007125025,Other
9,332,2,1,3,-3.275820854332771,0.2583546298191948,0.1971917004858464,0.566068089454236,Other
9,132,Either,10,2,-1.2739544071435527,0.23298934492567205,0.2085688471826632,0.686617356500602,Other
9,321,Either,10,2,-1.3936181920589357,0.2493526212143559,0.22236220847135071,0.6693958464006577,Other
9,213,Either,10,2,-1.4485904808816512,0.6993515761564372,0.6254089655929959,0.2688607935890423,Other
9,231,Either,0,2,-3.486184437638292,0.45184793289846664,0.3560796346296785,0.43197229325131514,Other
9,123,Either,0,2,-3.352223354918263,0.546859805376668,0.436553745292807,0.3617381404897217,Other
9,312,Either,0,2,-3.4259031991437565,0.5226652776034548,0.4037220241545288,0.3687073708221008,Other
9,111,1,0,0,-3.2114943462321843,0.8636833382948055,0.6860937098613806,0.1082873780220037,Prototype
9,222,2,0,3,-3.252608213858925,0.14668661789209136,0.11527440870282951,0.6705805681133244,Other
9,333,Either,0,3,-4.345504379877008,0.4622826802252247,0.3222400433063934,0.3748227217303536,Other
9,444,Neither,0,3,-3.785908470602463,0.5639605485616589,0.12569058730496674,0.097180653645365,Other
9,411,Neither,1,1,-3.0675569990077207,0.7566640686373578,0.38460943827634175,0.1236867187870795,Other
9,422,Neither,1,3,-2.9186947785955923,0.278153388896136,0.13406869195036042,0.3479268446937119,Other
9,141,Neither,1,1,-2.929022006451006,0.7844201037678125,0.3824262471366537,0.10510109350612443,Other
9,242,Neither,1,3,-2.9024815434435305,0.24454554577582943,0.11695015455682183,0.3612844997927117,Other
9,114,Neither,1,1,-2.678823530165334,0.7742308971744926,0.3428342272661658,0.09997195434879944,Other
9,224,Neither,1,3,-2.9949247062065076,0.23516357065585944,0.11814214806264924,0.384240715631573,Other
9,441,Neither,1,2,-3.3208940202449746,0.6139038943623898,0.1750257275037408,0.11007708600019576,Other
9,442,Neither,1,3,-2.7136814614824023,0.38511902394744596,0.1046983575469313,0.1671613820052198,Other
9,144,Neither,1,2,-2.8879660965974963,0.6285782303002662,0.1772184976623752,0.10471697054135104,Other
9,244,Neither,1,3,-2.6685676835244374,0.6203013414452224,0.15351915214776463,0.09397209426818656,Other
9,414,Neither,1,2,-2.9354395565127582,0.6547930150702342,0.1802946519472951,0.0950513700745745,Other
9,424,Neither,1,3,-3.03066906537559,0.5066409570127954,0.14727415304438116,0.14341326771355353,Other
9,134,Neither,1,2,-3.001880247098703,0.4339200848805123,0.23007795883327622,0.3001532216308231,Other
9,234,Neither,1,3,-3.0827719444006005,0.32196985120609595,0.11824113031443859,0.2490017337969323,Other
9,413,Neither,1,2,-3.3006269322769497,0.6400048969171938,0.3876124764122309,0.21802738396899624,Other
9,423,Neither,1,3,-2.8229005509253144,0.3429597720624227,0.1207301240794183,0.23129403127091833,Other
9,341,Neither,1,2,-3.1996570058152014,0.3978098052681701,0.22440400081025982,0.33969471631157033,Other
9,342,Neither,1,3,-3.1246749126064155,0.3353759050813163,0.12618243034471693,0.2500593581466845,Other
9,124,Neither,1,2,-3.197550573268195,0.5327041164585168,0.3457682858701051,0.3033130243491882,Other
9,214,Neither,1,2,-3.11509617528207,0.594988235225631,0.39207527910157747,0.26688779930768713,Other
9,412,Neither,1,2,-3.0489598899316426,0.5027879765952108,0.3090662008493386,0.3056386354561732,Other
9,421,Neither,1,2,-2.851804688504678,0.3487063946488926,0.2010297703562001,0.3754717605624229,Other
9,241,Neither,1,2,-2.9375013569256816,0.4938463080205295,0.2828539723621626,0.28990311373597666,Other
9,142,Neither,1,2,-2.9934756178919195,0.40464668174911295,0.2631725595519125,0.38720361161630545,Other
9,143,Neither,1,2,-2.8268700089732786,0.6867203917443422,0.239946450743321,0.10946279008879077,Other
9,243,Neither,1,3,-3.208621090821393,0.5868870827606232,0.3332390998223597,0.23456876239000352,Other
9,314,Neither,1,2,-3.1192776261572512,0.7060417389038327,0.2612070061953943,0.10875271686705812,Other
9,324,Neither,1,3,-3.220784663809305,0.2903706019644061,0.1702955066312374,0.41618089793299723,Other
9,431,Neither,1,2,-3.4129038909981806,0.6480906863947946,0.2633020884371605,0.1429714377291543,Other
9,432,Neither,1,3,-3.07197336641753,0.33961277421557806,0.18311694422578478,0.3560763904440899,Other
10,112,1,10,1,-1.4280613398988293,0.776078222730996,0.7000160607046624,0.20197556874903735,Freq_Exemplar
10,121,1,10,1,-1.2065838724989826,0.820296029792165,0.7437002320456513,0.16292396828612354,Freq_Exemplar
10,211,1,10,1,-1.238062230319087,0.811209764241819,0.7390943902580371,0.1720070570338566,Freq_Exemplar
10,113,1,1,1,-2.9164522042406316,0.6277621422214943,0.5033063181051401,0.2984405287564182,Rare_Exemplar
10,131,1,1,1,-3.1439164785413514,0.7820661125682364,0.6317023170124337,0.17603286913184088,Rare_Exemplar
10,311,1,1,1,-3.1750074685741967,0.6816718337674456,0.5477064711062662,0.25576881417758773,Rare_Exemplar
10,133,1,1,2,-3.03244182332392,0.6368013619142099,0.4516228689617141,0.2575823808577059,Rare_Exemplar
10,313,1,1,2,-2.673613262465891,0.5780093351009477,0.4718434072031298,0.3444814833295182,Rare_Exemplar
10,331,1,1,2,-3.1099972878728908,0.5840673882238725,0.45902534547526885,0.32688627145501054,Rare_Exemplar
10,221,2,10,2,-1.298453729351557,0.21628969932079722,0.19521115929612645,0.7073337141265906,Other
10,212,2,10,2,-1.4517615558497203,0.2424003005197579,0.2204087850924684,0.6888672538392697,Other
10,122,2,10,2,-1.181298954047437,0.1843922368800586,0.1688597517014762,0.7469041359686659,Other
10,223,2,1,3,-3.1831769252914226,0.27932451880818776,0.2315852765564653,0.5975051217536629,Other
10,232,2,1,3,-3.1620377695932786,0.3211539516043204,0.26479049371556984,0.5597065812629953,Other
10,322,2,1,3,-3.0658821015237216,0.24978243927879118,0.2002305892017435,0.6013893716725233,Other
10,233,2,1,3,-2.981573861093922,0.29730103558261706,0.23749983607846256,0.5613532039489196,Other
10,323,2,1,3,-3.1793755943575928,0.3897000055530333,0.3035158252735977,0.475328980855852,Other
10,332,2,1,3,-3.3476320579601193,0.5265845189723416,0.40178007747813665,0.36121249636781,Other
10,132,Either,10,2,-1.6234385136106144,0.6004294481750241,0.5319154874004666,0.35397625061671045,Other
10,321,Either,10,2,-1.4427008114880846,0.3592478016061684,0.31212894350805226,0.5567112890905844,Other
10,213,Either,10,2,-1.2032342259006195,0.32312838506762703,0.29061084974026674,0.6087556657685619,Other
10,231,Either,0,2,-3.455646642614912,0.5379341971144801,0.4333665229071145,0.3722459948166619,Other
10,123,Either,0,2,-3.37119850318169,0.5263388574295939,0.42888475583396607,0.3859605663002376,Other
10,312,Either,0,2,-3.3662455194691145,0.5572928477604844,0.44538044505370855,0.3538052018525765,Other
10,111,1,0,0,-3.037678598817727,0.872166142672864,0.7404502983416696,0.10852819567836376,Prototype
10,222,2,0,3,-3.2615409538992877,0.15801752396996635,0.1335689935742493,0.7117106324983383,Other
10,333,Either,0,3,-4.165707584119646,0.5004861636625895,0.34939524146362055,0.34871644839154753,Other
10,444,Neither,0,3,-3.667570462291303,0.508038792044296,0.11127919107137257,0.10775760850764482,Other
10,411,Neither,1,1,-3.001752421952362,0.7847122381422377,0.3885388073920519,0.10659659193840307,Other
10,422,Neither,1,3,-2.9231575104690624,0.2359586785296951,0.11708664524188955,0.37913009055049346,Other
10,141,Neither,1,1,-3.25480596549739,0.7885746393140797,0.4628501784685105,0.12409512181544005,Other
10,242,Neither,1,3,-3.189613904928184,0.25574567550779953,0.14178252081644846,0.41260621140719567,Other
10,114,Neither,1,1,-3.084754250574804,0.698155763126939,0.31905993771702773,0.13794400691562023,Other
10,224,Neither,1,3,-3.0644830641549974,0.2640539752450827,0.1386457216643276,0.38642011586242453,Other
10,441,Neither,1,2,-2.743708658636101,0.43963363830254976,0.12426981212050589,0.1583969387685267,Other
10,442,Neither,1,3,-2.8406131732049054,0.48392947741536574,0.12457557502147604,0.13284948552004264,Other
10,144,Neither,1,2,-2.528408215799833,0.5690126887028455,0.13671919120238318,0.1035552243190988,Other
10,244,Neither,1,3,-2.6838437863452262,0.4594678727784664,0.11307643585068224,0.1330265945242017,Other
10,414,Neither,1,2,-3.145984126264634,0.49251746786337586,0.14635597417630994,0.1508029769797311,Other
10,424,Neither,1,3,-2.9248389056257706,0.4013100147481121,0.12346410156778444,0.18418857848127543,Other
10,134,Neither,1,2,-2.8374607226166604,0.5573654220424675,0.2462662304506034,0.19557357645410187,Other
10,234,Neither,1,3,-2.988403173146897,0.3607954111875854,0.12061422821073985,0.2136866649567453,Other
10,413,Neither,1,2,-3.1658776211653956,0.48285313562537185,0.3078777775063043,0.3297442130966012,Other
10,423,Neither,1,3,-3.1967029531342543,0.46327678973460423,0.19659252768526062,0.22775967825599083,Other
10,341,Neither,1,2,-2.9905072819022434,0.49439711963324534,0.2999066241966385,0.30670415949707686,Other
10,342,Neither,1,3,-3.155085074975507,0.44079792978992194,0.17742724125136722,0.22508653946426938,Other
10,124,Neither,1,2,-3.1663291732374996,0.4899464296103032,0.3121682554393678,0.3249794745434024,Other
10,214,Neither,1,2,-3.059938166935255,0.3047529941159189,0.18661981508290282,0.4257443574965411,Other
10,412,Neither,1,2,-2.7040817829659582,0.4399492088005244,0.2232452109624481,0.28418884391652954,Other
10,421,Neither,1,2,-3.0240812152962517,0.4781621074930948,0.3168837918838595,0.34582826103312264,Other
10,241,Neither,1,2,-3.0957781600933836,0.4980500064792339,0.32150791654925925,0.3240254884636858,Other
10,142,Neither,1,2,-2.947148327164647,0.48987860928199334,0.30526359060290065,0.31787770362572526,Other
10,143,Neither,1,2,-2.6818085482601397,0.6500076334395314,0.2832303531297064,0.15250353453402152,Other
10,243,Neither,1,3,-3.1159504208635087,0.4317828171167222,0.26297682305252934,0.3460720149919911,Other
10,314,Neither,1,2,-3.5358307135839544,0.699470377543293,0.32873186516625585,0.141240667939207,Other
10,324,Neither,1,3,-3.095681942631868,0.41800422456524217,0.24678727521684296,0.3436069378405046,Other
10,431,Neither,1,2,-2.8903349856747234,0.7088402550517569,0.2598270620509305,0.10672528905948844,Other
10,432,Neither,1,3,-3.1341675936104543,0.49552993015861224,0.2613260074310264,0.2660407398154609,Other
11,112,1,10,1,-1.2763858228937202,0.7794431100811842,0.7028147553136584,0.1988735734733593,Freq_Exemplar
11,121,1,10,1,-1.2025992264965244,0.8179776777587671,0.7262912607825069,0.16161959611584018,Freq_Exemplar
11,211,1,10,1,-1.2201172517255756,0.8651361985952128,0.7796788541381957,0.12154208125234663,Freq_Exemplar
11,113,1,1,1,-3.1991858144567966,0.7080054112316112,0.5855954223443733,0.24151043455254012,Rare_Exemplar
11,131,1,1,1,-3.148460915380331,0.7283880838998997,0.5875413056413624,0.2190909260332383,Rare_Exemplar
11,311,1,1,1,-2.951495536090326,0.652965722956963,0.5055064933157635,0.2686635366615702,Rare_Exemplar
11,133,1,1,2,-3.07229924403608,0.5882678564902954,0.48400487475687254,0.3387578674478889,Rare_Exemplar
11,313,1,1,2,-3.3389671399789407,0.6902545555187066,0.48887157503271167,0.21937666632128944,Rare_Exemplar
11,331,1,1,2,-3.0773293502743653,0.4907824293165191,0.37706325218381875,0.3912267876795283,Rare_Exemplar
11,221,2,10,2,-1.269371634296434,0.2041418565739312,0.18636977425987186,0.7265727128306035,Other
11,212,2,10,2,-1.3140905625212738,0.1847237845530197,0.16587193507775555,0.7320738030908275,Other
11,122,2,10,2,-1.3566145729210555,0.18085442902674048,0.16265632483231499,0.7367207360870237,Other
11,223,2,1,3,-3.1149812339438965,0.3224745799826942,0.26360743431402783,0.5538443918986754,Other
11,232,2,1,3,-2.9057314968586296,0.2539521911407118,0.20352080144045756,0.5978930415599722,Other
11,322,2,1,3,-2.966675296508695,0.21859596239556034,0.16576672770892897,0.5925580185138113,Other
11,233,2,1,3,-3.224507519518357,0.42669411721895395,0.3452751556975086,0.4639114296435169,Other
11,323,2,1,3,-2.7590624136793833,0.24771816607973093,0.19540085428905332,0.5934022334350877,Other
11,332,2,1,3,-3.339072721895377,0.42194738124691245,0.3077342376596189,0.42158475171346826,Other
11,132,Either,10,2,-1.454014773950184,0.46852571995470194,0.4190303319135169,0.4753289616467804,Other
11,321,Either,10,2,-1.3000799179360247,0.2653500748217716,0.23606497047146066,0.653570996769246,Other
11,213,Either,10,2,-1.3492422490283509,0.5795270241319462,0.5248474826640244,0.38080050407166843,Other
11,231,Either,0,2,-3.4368073791179987,0.5385977894452753,0.4246008997337256,0.3637441474508165,Other
11,123,Either,0,2,-3.4302634167011057,0.5154434578669255,0.40910996390911597,0.3845948695990006,Other
11,312,Either,0,2,-3.414241095931642,0.48725637766574253,0.35305123579396575,0.37151852250308953,Other
11,111,1,0,0,-3.2744117993260957,0.8583840264702849,0.6603509927737523,0.10894453511386036,Prototype
11,222,2,0,3,-3.284941403013064,0.14538869445855526,0.11819674152376494,0.6947739090756069,Other
11,333,Either,0,3,-4.142759957625804,0.49193253084012695,0.33961145880715166,0.35075040489631193,Other
11,444,Neither,0,3,-3.6934390601046863,0.520300276690357,0.12110732580057214,0.11165696671708486,Other
11,411,Neither,1,1,-2.8624251717137676,0.7734531626752612,0.35742680052878906,0.10469142172076781,Other
11,422,Neither,1,3,-2.8789121666000335,0.2535971671058042,0.11567921829701266,0.34047421439787906,Other
11,141,Neither,1,1,-3.224625409448363,0.8025285355458868,0.46412396051774224,0.11420308950053676,Other
11,242,Neither,1,3,-2.544905719891369,0.2302143398943158,0.09395325568335895,0.31415883553776114,Other
11,114,Neither,1,1,-2.799909394370388,0.7610857665382755,0.3708379257878729,0.116410610569065,Other
11,224,Neither,1,3,-3.269176424368252,0.23364184345144903,0.1458886521151312,0.4785228401073524,Other
11,441,Neither,1,2,-3.1320066824123085,0.6414962914392792,0.1957993885102417,0.10942355840803379,Other
11,442,Neither,1,3,-2.7326964497193154,0.45428511150556866,0.12424743585868367,0.14925357201478395,Other
11,144,Neither,1,2,-3.2768730519186158,0.5675874622822036,0.17680093134271244,0.13469455277495343,Other
11,244,Neither,1,3,-2.882818943171242,0.6045608731840751,0.16359119341811146,0.10700387926086698,Other
11,414,Neither,1,2,-3.0634443566944736,0.6184029215962519,0.18372294220758215,0.11336967458237011,Other
11,424,Neither,1,3,-3.3829788228206996,0.421611481579891,0.14362692397128496,0.19703487070536013,Other
11,134,Neither,1,2,-3.205694283089111,0.5443536002531484,0.31524404250943744,0.26387225682767557,Other
11,234,Neither,1,3,-3.1492608052159508,0.3236927151251989,0.13596598031569695,0.2840804833901902,Other
11,413,Neither,1,2,-2.8841563334418527,0.5963283697441033,0.30816657803305864,0.2086067194796846,Other
11,423,Neither,1,3,-2.9619842011450097,0.4765675831399887,0.1808766875656749,0.19866378888453198,Other
11,341,Neither,1,2,-3.2296492181292566,0.3728498109050253,0.22085548704026844,0.37148888482405357,Other
11,342,Neither,1,3,-2.866600574874631,0.3814673370380786,0.12250632857361506,0.1986386730530545,Other
11,124,Neither,1,2,-3.0467361209151473,0.5433669309313915,0.36889108027483886,0.3100075778428319,Other
11,214,Neither,1,2,-3.035325793988576,0.60577624270246,0.39623100687334034,0.25785705228476324,Other
11,412,Neither,1,2,-2.887584962630627,0.49082993385867385,0.2712973878531828,0.2814345649850853,Other
11,421,Neither,1,2,-2.7935904597587906,0.43428816530727826,0.2551738512681613,0.3323942006671578,Other
11,241,Neither,1,2,-3.108537908225768,0.5172845239964317,0.3161631823671844,0.2950346549943008,Other
11,142,Neither,1,2,-3.024058822087511,0.5222947431844348,0.3388103409569625,0.3098853340008849,Other
11,143,Neither,1,2,-3.5479492982260186,0.7382011463368977,0.36234767175878696,0.12850454861072733,Other
11,243,Neither,1,3,-3.259817113182596,0.5969708761256071,0.34636873582971567,0.23384170605595708,Other
11,314,Neither,1,2,-2.9848587778117714,0.5345537389703365,0.1959455977793117,0.17061361506380554,Other
11,324,Neither,1,3,-3.1471066910776777,0.3111103761891688,0.20256806314818235,0.4485451064910458,Other
11,431,Neither,1,2,-3.447071343973477,0.6818162699968716,0.2734805241312842,0.12762536929736484,Other
11,432,Neither,1,3,-2.973390662013946,0.45191779835884954,0.24140492633021665,0.2927739159434988,Other
12,112,1,10,1,-1.2327597016206577,0.78825516621939,0.7257685779361354,0.19495939066957477,Freq_Exemplar
12,121,1,10,1,-1.2903784944642664,0.7746025680763463,0.7074079081758556,0.20584481951989375,Freq_Exemplar
12,211,1,10,1,-1.3672743989248572,0.7689728744507692,0.7074107544941681,0.21253164919520617,Freq_Exemplar
12,113,1,1,1,-3.1904908464498583,0.7321998017944622,0.5873180067769612,0.21481005353877866,Rare_Exemplar
12,131,1,1,1,-3.1398854425169787,0.6657155057062899,0.5319212030461219,0.2671005990400122,Rare_Exemplar
12,311,1,1,1,-2.8829852808885326,0.7128028317315558,0.5813716782655277,0.23424191414016926,Rare_Exemplar
12,133,1,1,2,-3.221143701726263,0.5892424136399488,0.470563186874389,0.328026962072225,Rare_Exemplar
12,313,1,1,2,-3.2850755825696027,0.5368826018279996,0.4238750458953765,0.36563656139483847,Rare_Exemplar
12,331,1,1,2,-2.967506168036241,0.6381818861163517,0.5174420620272475,0.29336450156253874,Rare_Exemplar
12,221,2,10,2,-1.1025956243992046,0.13825814410788867,0.1259419527166709,0.7849769195805956,Other
12,212,2,10,2,-1.2338411432127814,0.2122963071202401,0.19309120987907655,0.7164451475749124,Other
12,122,2,10,2,-1.2108874740529818,0.1888436885475825,0.1705564177221914,0.7326054461132352,Other
12,223,2,1,3,-2.9949339222570392,0.23216087893774676,0.19139238052357735,0.6330031050521757,Other
12,232,2,1,3,-3.2138433869446046,0.2964869810916824,0.23279462105778675,0.5523819158701531,Other
12,322,2,1,3,-3.1341367937211424,0.3041317042075147,0.24099114733554838,0.5513995965479491,Other
12,233,2,1,3,-2.996872006950992,0.33347418025158687,0.2684178959777121,0.5364956831641766,Other
12,323,2,1,3,-3.0240219476560743,0.3248238758491399,0.26482397038715694,0.5504608349396253,Other
12,332,2,1,3,-3.1596467862240036,0.4015030675979727,0.3230217127050188,0.48150940741200665,Other
12,132,Either,10,2,-1.1340980596240235,0.4653197405023779,0.4238474470937321,0.4870261097343735,Other
12,321,Either,10,2,-1.3885816009077054,0.5068417839267216,0.45681129810726834,0.4444784388361905,Other
12,213,Either,10,2,-1.5843897185205582,0.46692534148711606,0.41898829543482125,0.47834637074624414,Other
12,231,Either,0,2,-3.392744084111234,0.49007411527091393,0.405291430685546,0.4217088495914487,Other
12,123,Either,0,2,-3.4210117156185706,0.46635581006872184,0.3712522777899256,0.4248185972254798,Other
12,312,Either,0,2,-3.4270228264668883,0.5238719766429079,0.4069117789113541,0.3698271898705578,Other
12,111,1,0,0,-3.311225500432573,0.8410517497796076,0.6730500091758095,0.12719802473194713,Prototype
12,222,2,0,3,-3.2948371922215194,0.15151496680800403,0.12420814626597276,0.6955666184499527,Other
12,333,Either,0,3,-4.218549370229497,0.46974358147943135,0.3629660981582051,0.4097237532178659,Other
12,444,Neither,0,3,-3.878667144793885,0.49766655125632464,0.11933727314596242,0.12045636547552772,Other
12,411,Neither,1,1,-2.858553680225707,0.7591248657385882,0.3630837710844427,0.11520878323885889,Other
12,422,Neither,1,3,-2.8156266547717586,0.3139198448078188,0.14543458172330284,0.3178511395484365,Other
12,141,Neither,1,1,-2.5932111055792335,0.6858668371893376,0.29209550050436106,0.13378235896666965,Other
12,242,Neither,1,3,-2.8171432990832206,0.2943516125441688,0.1389284122944458,0.3330527366914425,Other
12,114,Neither,1,1,-3.1356969150438467,0.7872840046702488,0.40691960759684587,0.10994546927878901,Other
12,224,Neither,1,3,-2.8799791477628025,0.2609197699461232,0.12228284138358816,0.34637785615128275,Other
12,441,Neither,1,2,-2.8809556128776497,0.5934335447262036,0.16247913473353692,0.11131586080973153,Other
12,442,Neither,1,3,-2.803015054090645,0.42946147149320985,0.12396552845940419,0.16468790540599948,Other
12,144,Neither,1,2,-2.767029245995528,0.49897846992146044,0.1326434887595392,0.13318659561347468,Other
12,244,Neither,1,3,-2.7879807561204237,0.40406098882826935,0.10772659105547393,0.15888313874761523,Other
12,414,Neither,1,2,-2.8116108449573756,0.627220779686185,0.17003613611834306,0.10105841563330108,Other
12,424,Neither,1,3,-2.843497179602104,0.4947951618959971,0.13666485097261885,0.13954005460676303,Other
12,134,Neither,1,2,-3.0412891519165415,0.52447182785028,0.2900849200744306,0.26301422590532364,Other
12,234,Neither,1,3,-2.7050938487224063,0.359885772518104,0.11523724534691389,0.20496781455474392,Other
12,413,Neither,1,2,-3.05162213955464,0.5701045146677747,0.30420994948461855,0.2293938751788211,Other
12,423,Neither,1,3,-3.073702679781578,0.35273097205677695,0.13999032756090599,0.2568853047223079,Other
12,341,Neither,1,2,-3.1451199190497183,0.5263515278649585,0.2972096229918913,0.26745031862063473,Other
12,342,Neither,1,3,-3.371722436254608,0.3761861547840998,0.14451857318527203,0.23964913566678267,Other
12,124,Neither,1,2,-3.03104512752523,0.5016209829966692,0.2913238732123074,0.28944105307117257,Other
12,214,Neither,1,2,-2.916564535328127,0.4929266692497974,0.2971602742469821,0.3056885728223819,Other
12,412,Neither,1,2,-2.9774912181519224,0.5108417533540776,0.2935434901055035,0.28108356059691025,Other
12,421,Neither,1,2,-2.955574393364136,0.5034691788974741,0.3219923657223231,0.31755495756654356,Other
12,241,Neither,1,2,-3.1348183981746294,0.4069967415052092,0.2380323540916349,0.3468184071486447,Other
12,142,Neither,1,2,-2.891303037865512,0.37284704869616375,0.20814042647126926,0.35010571547656383,Other
12,143,Neither,1,2,-3.2219491491440064,0.5719324444519361,0.21041772586936228,0.157488882525618,Other
12,243,Neither,1,3,-2.974633602847056,0.43273916711518745,0.2395899883836657,0.314069136074304,Other
12,314,Neither,1,2,-2.6250958932955317,0.6426224502987153,0.21128861842790558,0.11750260000788142,Other
12,324,Neither,1,3,-3.209266271525455,0.5089865517651937,0.20674515846058744,0.19944466668033964,Other
12,431,Neither,1,2,-3.222143912955445,0.5981150546012834,0.21780936406612544,0.1463502777795758,Other
12,432,Neither,1,3,-3.0606788284374384,0.4470158133028122,0.24315146561165302,0.30079230186965583,Other
13,112,1,10,1,-1.2818959909734098,0.7875247994013338,0.7198219215162662,0.1942088773404371,Freq_Exemplar
13,121,1,10,1,-1.2919543903657476,0.7935270464598915,0.7219895107002676,0.18785913771219745,Freq_Exemplar
13,211,1,10,1,-1.349510533515304,0.7869049140731352,0.722246025798832,0.19558535748784833,Freq_Exemplar
13,113,1,1,1,-3.266601807025322,0.6812897966307658,0.5603737268110933,0.2621451624814693,Rare_Exemplar
13,131,1,1,1,-3.040849328575522,0.8277011597604909,0.6675005927315452,0.1389506063034998,Rare_Exemplar
13,311,1,1,1,-3.1435961585880614,0.6951526707010988,0.5703833047042989,0.25013185512244346,Rare_Exemplar
13,133,1,1,2,-2.9365278415339238,0.6966421276216469,0.568036553091851,0.24735564122051648,Rare_Exemplar
13,313,1,1,2,-3.3818764985702394,0.5452132163614778,0.423838687771723,0.35354284857518176,Rare_Exemplar
13,331,1,1,2,-3.3270327504037778,0.5908348330930883,0.4635254863373546,0.32100084890044,Rare_Exemplar
13,221,2,10,2,-1.253440089809153,0.18539407186373014,0.16999349667907482,0.7469370986207837,Other
13,212,2,10,2,-1.3028177736431366,0.18530365595663142,0.16865039968995604,0.7414795101561136,Other
13,122,2,10,2,-1.249493971526544,0.21411175027535503,0.1952776199586096,0.7167583598859151,Other
13,223,2,1,3,-3.053982835209116,0.26155136890480724,0.21491301958962294,0.6067726802005452,Other
13,232,2,1,3,-3.04829487003018,0.2688384054958579,0.21844461792624417,0.5941052762130805,Other
13,322,2,1,3,-3.1992512665847603,0.27297359148536104,0.21129469493115316,0.5627534237216888,Other
13,233,2,1,3,-3.3348421039358365,0.3483600704089639,0.26981868529797987,0.5047209597917146,Other
13,323,2,1,3,-3.0465792693975455,0.3374929902092228,0.2574145748111351,0.5053111181034214,Other
13,332,2,1,3,-3.099070844627269,0.37141487438278903,0.28580092165560544,0.4836914744971997,Other
13,132,Either,10,2,-1.475645154997655,0.566837544921457,0.5025507214705126,0.38403614274319753,Other
13,321,Either,10,2,-1.3863759996461815,0.4143285392138441,0.37434109987810515,0.5291474712649497,Other
13,213,Either,10,2,-1.5834451506520297,0.42326452661294944,0.3823543320234732,0.5209917033344904,Other
13,231,Either,0,2,-3.3802245012218735,0.4991689427083036,0.385381609451021,0.3866648391122347,Other
13,123,Either,0,2,-3.4492470152391856,0.48220667935834344,0.3816618940108503,0.40982837426729807,Other
13,312,Either,0,2,-3.43076316893939,0.47679281298797194,0.3756679832048032,0.4122381533213784,Other
13,111,1,0,0,-3.2548302517381567,0.8619334898917967,0.718783021881428,0.11513633536696113,Prototype
13,222,2,0,3,-3.2489157963136206,0.15002926262103616,0.1270720217693298,0.7199095573530392,Other
13,333,Either,0,3,-4.209432822643185,0.504887700970525,0.36140908094984664,0.3544116456297961,Other
13,444,Neither,0,3,-3.785239287282368,0.459736822511002,0.10800264506407455,0.12692011895161384,Other
13,411,Neither,1,1,-2.9972374325854694,0.7720424751456936,0.3833554938268247,0.11319166020700097,Other
13,422,Neither,1,3,-3.1493341269516897,0.26100111206083065,0.13400356165506544,0.3794178586484375,Other
13,141,Neither,1,1,-3.002969036076517,0.7264648884881769,0.34219713260939627,0.12884715051009749,Other
13,242,Neither,1,3,-3.2349233586316983,0.2046340573345501,0.11105910140045634,0.4316614156388415,Other
13,114,Neither,1,1,-3.056097960706172,0.7305722463956194,0.3764075010631083,0.1388153299712863,Other
13,224,Neither,1,3,-3.042163192066197,0.25100473814810037,0.1305653029496913,0.38960536758424036,Other
13,441,Neither,1,2,-2.991343520899372,0.4073771809368874,0.11385484332850153,0.16562778028497085,Other
13,442,Neither,1,3,-3.0509936273560143,0.36938559033146406,0.10820999275855374,0.18473590332107595,Other
13,144,Neither,1,2,-2.773108499698885,0.41125214457951714,0.11126730092692076,0.1592900746235107,Other
13,244,Neither,1,3,-2.987840835376193,0.3932680859577511,0.1173222324641698,0.18100411704992161,Other
13,414,Neither,1,2,-2.6450047314721363,0.6324805559198268,0.15437748158025824,0.08970509160769467,Other
13,424,Neither,1,3,-2.7160485228160995,0.41049758303276956,0.10039983427299193,0.14418098282033825,Other
13,134,Neither,1,2,-3.2168525838524493,0.7894892964746777,0.4243876541247567,0.1131594108193576,Other
13,234,Neither,1,3,-2.838135690951646,0.3830090190738515,0.14383054496657427,0.2316972828489921,Other
13,413,Neither,1,2,-3.110108683799942,0.7455951823283086,0.33099431283991343,0.11293869623117578,Other
13,423,Neither,1,3,-3.0814072956042122,0.3310215136775586,0.12471346784461143,0.25203989316530867,Other
13,341,Neither,1,2,-3.087876029775918,0.4668293464046926,0.2510335057734032,0.2867079787899584,Other
13,342,Neither,1,3,-2.9304649815355575,0.36782594575234956,0.12512835614571013,0.2150552486018374,Other
13,124,Neither,1,2,-3.0854935161663546,0.5126421584022083,0.3053276996435675,0.2902684577134592,Other
13,214,Neither,1,2,-2.826611182046078,0.45231907086678713,0.27494881840058644,0.33291593042306383,Other
13,412,Neither,1,2,-2.875962604179582,0.5125855735824535,0.2891071977320831,0.2749102320046082,Other
13,421,Neither,1,2,-3.094406823127265,0.48554614664375545,0.3292321860623578,0.34883351034592824,Other
