experiment,subject,stimulus_id,type,correct_cat,p_correct,choice,accuracy,p_A
Exp1,30,Stim16,Old,B,0.7836417377399276,B,1,0.21635826226007232
Exp1,30,Stim13,New,A,0.5489340585327142,A,1,0.5489340585327142
Exp1,30,Stim15,Old,B,0.5396622493487948,B,1,0.46033775065120525
Exp1,30,Stim14,New,B,0.6332885421643395,B,1,0.36671145783566056
Exp1,30,Stim8,New,B,0.6274863330636735,B,1,0.3725136669363265
Exp1,30,Stim7,Old,A,0.6085666478719999,A,1,0.6085666478719999
Exp1,30,Stim6,Old,A,0.6217005326402383,A,1,0.6217005326402383
Exp1,30,Stim4,New,A,0.5685880533697331,A,1,0.5685880533697331
Exp1,30,Stim3,New,B,0.6274863330636735,B,1,0.3725136669363265
Exp1,30,Stim5,New,A,0.5489340585327142,A,1,0.5489340585327142
Exp1,31,Stim4,New,A,0.531290975216923,A,1,0.531290975216923
Exp1,31,Stim13,New,A,0.5578226744039275,A,1,0.5578226744039275
Exp1,31,Stim6,Old,A,0.5975310816235101,A,1,0.5975310816235101
Exp1,31,Stim16,Old,B,0.7198445392709314,B,1,0.28015546072906855
Exp1,31,Stim14,New,B,0.6274520966751149,B,1,0.37254790332488513
Exp1,31,Stim5,New,A,0.5578226744039275,A,1,0.5578226744039275
Exp1,31,Stim3,New,B,0.6407884141224142,B,1,0.35921158587758584
Exp1,31,Stim15,Old,B,0.543335982636,B,1,0.456664017364
Exp1,31,Stim7,Old,A,0.5693283258043965,A,1,0.5693283258043965
Exp1,31,Stim9,Old,A,0.5320101817898772,A,1,0.5320101817898772
Exp1,31,Stim8,New,B,0.6407884141224142,B,1,0.35921158587758584
Exp1,31,Stim10,Old,B,0.7665116725002856,B,1,0.23348832749971438
